symbol,direction,entry,exit,hold_hours,count,win_rate,avg_return,sharpe
EURGBPm,long,15:30,01:30,10,21,0.42857142857142855,-0.0001272437523681813,-0.10175024302004596
JP225m,short,15:00,22:00,7,21,0.42857142857142855,-0.0009707378447374638,-0.10175243540804434
EURAUDm,long,08:00,14:00,6,21,0.5238095238095238,-0.00013789878887604778,-0.10179564193095493
USDJPYm,long,10:00,20:00,10,21,0.5238095238095238,-0.00040937284775974454,-0.1018108170113948
AUDNZDm,short,02:00,11:00,9,17,0.5882352941176471,-0.00022700957558489157,-0.10183229639263623
USDCADm,long,01:30,07:30,6,17,0.35294117647058826,-6.773247396117045e-05,-0.10187257329610953
USDCHFm,long,10:00,19:00,9,21,0.47619047619047616,-0.00022862460222703349,-0.1019265229998208
EURAUDm,short,10:30,13:30,3,21,0.3333333333333333,-9.578637541117587e-05,-0.10195972359763757
EURCADm,long,11:30,23:30,12,21,0.3333333333333333,-0.0001570144404357526,-0.1020072797164229
GBPUSDm,long,21:00,03:00,6,22,0.45454545454545453,-0.0001930014281744813,-0.10209833832904525
EURJPYm,long,12:00,20:00,8,21,0.5238095238095238,-0.00027377007320071665,-0.10213863960720107
EURGBPm,short,18:00,04:00,10,22,0.5,-0.00012309480775200764,-0.10215392465710171
AUDCADm,short,16:30,04:30,12,22,0.5454545454545454,-0.00018085661046209477,-0.10216944939198022
EURGBPm,long,23:30,04:30,5,22,0.45454545454545453,-6.668527492665694e-05,-0.10217151040741154
EURUSDm,long,18:00,03:00,9,22,0.4090909090909091,-0.00023480403868576902,-0.10225825248984936
US30m,short,04:30,12:30,8,17,0.47058823529411764,-0.00014945391004486314,-0.10226482588965963
EURCADm,long,21:30,00:30,3,22,0.45454545454545453,-0.00013819701987161637,-0.10226735117207979
EURJPYm,long,12:30,20:30,8,21,0.6190476190476191,-0.00027504843678555934,-0.10226926753649673
GBPCHFm,long,08:00,20:00,12,21,0.5238095238095238,-0.00018453006061270287,-0.10230812195307414
USDCADm,long,09:30,21:30,12,21,0.42857142857142855,-0.0002510537675558646,-0.10232050604483416
NZDJPYm,short,02:30,11:30,9,17,0.5294117647058824,-0.00031186671617099257,-0.10232124371874754
NZDCADm,long,07:30,11:30,4,21,0.47619047619047616,-0.00020578007101212635,-0.10233100245186183
GBPJPYm,short,19:30,03:30,8,22,0.36363636363636365,-0.0002035578991588874,-0.10235297211267265
AUDUSDm,long,00:30,10:30,10,17,0.47058823529411764,-0.00015186664765374255,-0.10235556501690975
CADJPYm,long,08:30,13:30,5,21,0.47619047619047616,-0.0002064282457235742,-0.10235721235770501
AUDCADm,long,08:30,13:30,5,21,0.42857142857142855,-0.00014746781158977572,-0.1023825746517261
USDJPYm,long,10:00,19:00,9,21,0.5238095238095238,-0.00042388975438272187,-0.10243087782318869
GBPUSDm,long,21:30,04:30,7,22,0.45454545454545453,-0.00019152859954339304,-0.10243781434743203
EURAUDm,short,09:30,14:30,5,21,0.47619047619047616,-0.00013065050104880849,-0.1024668335743076
CADCHFm,long,21:00,00:00,3,22,0.5,-0.00021056965381082747,-0.10251067115751257
CADCHFm,long,14:00,01:00,11,21,0.5238095238095238,-0.0002741848418982798,-0.10252270096303416
EURAUDm,long,09:30,17:30,8,21,0.47619047619047616,-0.00015399005032164231,-0.10255031276614769
USDJPYm,long,09:30,15:30,6,21,0.5714285714285714,-0.0002793253966086241,-0.10255884853833971
AUDJPYm,short,14:00,19:00,5,21,0.3333333333333333,-0.00023743267314101367,-0.10258020925015063
GBPCADm,long,04:00,16:00,12,17,0.47058823529411764,-8.866270838056983e-05,-0.10261186031269794
GBPCHFm,short,09:30,19:30,10,21,0.3333333333333333,-0.00016865546129444576,-0.10262829716059896
EURJPYm,long,20:00,03:00,7,22,0.6818181818181818,-0.00019032966123740602,-0.10264364178835515
CADJPYm,long,07:00,14:00,7,21,0.42857142857142855,-0.00020876134679649432,-0.10266448998562028
EURNZDm,short,03:30,13:30,10,17,0.5294117647058824,-0.00033989519486496227,-0.10266869287799185
GBPJPYm,long,03:30,13:30,10,17,0.5882352941176471,-0.0002514422177273933,-0.10269291407837995
EURCADm,short,14:00,20:00,6,21,0.38095238095238093,-8.613654222976211e-05,-0.10272663776138437
EURNZDm,short,03:00,13:00,10,17,0.5294117647058824,-0.0003117840941976652,-0.10276500001854443
NZDCADm,long,12:30,22:30,10,21,0.42857142857142855,-0.0001878510235584069,-0.10280064897055306
GBPUSDm,long,17:30,04:30,11,22,0.5,-0.0001976829499679831,-0.10280436043738514
EURCADm,short,07:30,12:30,5,21,0.47619047619047616,-4.470441705113484e-05,-0.10281660860488513
NZDCADm,short,16:30,19:30,3,22,0.36363636363636365,-0.00011673928630230334,-0.10281812223285298
GBPCHFm,short,18:30,03:30,9,22,0.4090909090909091,-0.00032370700412045464,-0.10284386534549607
EURNZDm,short,05:30,12:30,7,17,0.5294117647058824,-0.0002772329935837185,-0.10286915746462157
EURJPYm,short,00:30,12:30,12,17,0.4117647058823529,-0.00020337579651079834,-0.10289506471755804
CADJPYm,long,18:30,23:30,5,22,0.5909090909090909,-0.00023357787536201275,-0.10291872433840232
NZDCADm,long,14:30,23:30,9,21,0.38095238095238093,-0.00021047678573151468,-0.10292196649709312
USDCHFm,short,17:00,03:00,10,22,0.3181818181818182,-0.0004406996090757158,-0.10292376578037307
EURCADm,short,09:00,19:00,10,21,0.47619047619047616,-9.072000695399466e-05,-0.103084661396295
EURGBPm,short,18:00,05:00,11,22,0.5454545454545454,-0.00012350912273316356,-0.10314903555642367
US30m,long,01:30,07:30,6,17,0.4117647058823529,-0.00024440253568027174,-0.1032486998634092
NZDUSDm,short,22:30,10:30,12,17,0.47058823529411764,-0.00026369091922531877,-0.10326812310337503
US30m,long,15:00,03:00,12,21,0.42857142857142855,-0.0005152802338428194,-0.10333117237287368
XAUUSDm,long,05:00,13:00,8,17,0.4117647058823529,-0.0005595696786153344,-0.10335699344475384
NZDCADm,short,13:30,23:30,10,21,0.47619047619047616,-0.0002196738064769587,-0.10343711396544156
GBPAUDm,short,22:30,02:30,4,22,0.5,-0.0001324498942500214,-0.10344482503050563
AUDJPYm,long,07:30,17:30,10,21,0.5714285714285714,-0.00034871619430515655,-0.10345755179018043
NZDCADm,long,13:30,23:30,10,21,0.42857142857142855,-0.00021962301199179775,-0.10349120623176065
USDCADm,short,07:30,10:30,3,21,0.42857142857142855,-4.878243207449604e-05,-0.103493924664612
EURGBPm,short,20:30,04:30,8,22,0.45454545454545453,-0.00010657615731568087,-0.10350662009689623
GBPUSDm,long,17:30,02:30,9,22,0.5,-0.00018891239030826166,-0.1035210592194364
CADJPYm,long,03:30,13:30,10,17,0.5294117647058824,-0.0002689897026550988,-0.10355650313485161
AUDCADm,short,05:30,14:30,9,17,0.4117647058823529,-0.00019129981554627025,-0.10355899529673243
US30m,short,19:00,23:00,4,22,0.45454545454545453,-0.0003527146921681195,-0.10359028631507576
AUDCADm,long,16:30,04:30,12,22,0.3181818181818182,-0.0001833393068557844,-0.10362145393664852
EURJPYm,long,14:00,19:00,5,21,0.5238095238095238,-0.00022789974084584292,-0.10369026750187867
EURCADm,short,07:30,13:30,6,21,0.5238095238095238,-5.3256649531440596e-05,-0.10369883876382727
GBPNZDm,short,21:00,01:00,4,22,0.36363636363636365,-0.0001757823851348042,-0.1037108855749281
GBPNZDm,long,04:00,12:00,8,17,0.47058823529411764,-0.00024741346425344443,-0.10372334983838505
CHFJPYm,long,01:00,10:00,9,17,0.35294117647058826,-8.225079794371129e-05,-0.10375819102792809
EURNZDm,short,21:00,07:00,10,17,0.35294117647058826,-0.00013890679532163635,-0.1037657108432671
GBPCHFm,long,17:00,23:00,6,22,0.5,-0.00021016695741912772,-0.10385320523957033
GBPCHFm,long,18:30,22:30,4,22,0.4090909090909091,-0.00014535463283408707,-0.1038696180676286
EURCHFm,short,16:30,00:30,8,22,0.4090909090909091,-0.0002176218367307173,-0.10387233803345397
AUDJPYm,short,03:00,13:00,10,17,0.4117647058823529,-0.000291257280843779,-0.1039403869538848
GBPJPYm,long,01:00,12:00,11,17,0.35294117647058826,-0.00021900555865892753,-0.10394135400203987
GBPCHFm,long,09:00,19:00,10,21,0.5714285714285714,-0.00017363188847742585,-0.10398771422482034
CADCHFm,long,20:00,00:00,4,22,0.45454545454545453,-0.00021869885508596064,-0.10398864673788498
GBPJPYm,long,09:00,17:00,8,21,0.5238095238095238,-0.00032081320266407935,-0.10399006323183281
JP225m,long,02:00,12:00,10,17,0.5882352941176471,-0.0008011556055876596,-0.10400141212402321
GBPCHFm,long,23:30,06:30,7,17,0.5882352941176471,-0.00018591859500269596,-0.10401366026347751
NZDCHFm,short,09:00,14:00,5,21,0.38095238095238093,-0.0003073950800221976,-0.10403607228014138
USDCHFm,short,09:00,20:00,11,21,0.42857142857142855,-0.00022945602252975815,-0.10406103196205845
EURJPYm,long,11:30,19:30,8,21,0.5238095238095238,-0.00027581530604442266,-0.10406604478079876
AUDUSDm,long,22:00,09:00,11,17,0.47058823529411764,-0.00020293629368846826,-0.10408016995079591
AUDJPYm,long,09:30,17:30,8,21,0.5238095238095238,-0.00032773196548326245,-0.10409289633116718
USDCHFm,long,08:30,16:30,8,21,0.5714285714285714,-0.00021829086804043792,-0.10409806807427044
CADJPYm,long,15:30,18:30,3,21,0.47619047619047616,-0.00013501236816282835,-0.10412060396199606
XAUUSDm,short,11:00,21:00,10,21,0.47619047619047616,-0.0008767313630902851,-0.10415356060898905
USDCHFm,short,19:30,05:30,10,22,0.3181818181818182,-0.0004736620565416821,-0.10416352505088662
EURCHFm,short,19:00,00:00,5,22,0.2727272727272727,-0.00016736843616364878,-0.10421011104007756
EURGBPm,short,21:00,03:00,6,22,0.45454545454545453,-0.00010240860434887643,-0.1042235186568347
AUDJPYm,long,12:00,15:00,3,21,0.47619047619047616,-0.00017980789246576327,-0.10425262513374738
JP225m,short,14:00,22:00,8,21,0.42857142857142855,-0.0009823692902821827,-0.10426328466332546
EURUSDm,long,20:30,03:30,7,22,0.4090909090909091,-0.00022172727987748727,-0.10427030930266326
EURGBPm,long,23:00,03:00,4,22,0.36363636363636365,-8.716887356101332e-05,-0.10428052928286213
GBPAUDm,long,00:30,03:30,3,22,0.45454545454545453,-6.179097396306153e-05,-0.10432325719685982
GBPJPYm,long,15:30,18:30,3,21,0.5238095238095238,-0.00014608634823451002,-0.10433537968465813
GBPCADm,long,10:00,22:00,12,21,0.42857142857142855,-0.00014280201341774018,-0.10433744049025051
EURUSDm,short,17:30,01:30,8,22,0.4090909090909091,-0.00023852558982881717,-0.10434375391857419
AUDCADm,short,01:00,11:00,10,17,0.5882352941176471,-0.0001722151987823604,-0.10434927379217153
EURGBPm,long,02:30,09:30,7,17,0.29411764705882354,-3.053378150661887e-05,-0.10437176574977113
USDJPYm,short,02:30,06:30,4,17,0.4117647058823529,-0.000102813667145521,-0.10447835595279015
AUDJPYm,long,09:30,13:30,4,21,0.42857142857142855,-0.0002277900596542255,-0.10451247677071938
EURUSDm,long,18:30,05:30,11,22,0.4090909090909091,-0.0002395869395103325,-0.10454989871892345
EURCHFm,short,21:00,06:00,9,17,0.29411764705882354,-0.0002822414376539035,-0.1045641805236401
GBPAUDm,long,23:00,08:00,9,17,0.4117647058823529,-0.00014886436394688263,-0.10459228488025038
AUDCADm,short,19:30,02:30,7,22,0.5454545454545454,-0.00016847900038234877,-0.10468576667665927
GBPUSDm,short,11:00,19:00,8,21,0.47619047619047616,-0.00013722076515782774,-0.10473382827560153
EURJPYm,long,09:30,18:30,9,21,0.47619047619047616,-0.00037719197799020415,-0.10484425493884726
US30m,short,03:00,13:00,10,17,0.47058823529411764,-0.00017997450279568292,-0.10486943387049544
AUDJPYm,long,08:00,16:00,8,21,0.6190476190476191,-0.00037125678906499405,-0.10498159830820754
JP225m,long,19:30,02:30,7,22,0.3181818181818182,-0.0008011162570511755,-0.10500114766649843
AUDNZDm,short,23:30,07:30,8,17,0.47058823529411764,-6.494761457865082e-05,-0.10502234991800044
GBPNZDm,short,03:30,13:30,10,17,0.5294117647058824,-0.0003517366584873403,-0.10503749444940834
EURJPYm,long,15:30,00:30,9,21,0.5238095238095238,-0.00028003038546107534,-0.10504918552388996
CADCHFm,short,07:30,18:30,11,21,0.42857142857142855,-0.0001615523919366874,-0.10506421419105684
GBPCHFm,short,08:30,19:30,11,21,0.38095238095238093,-0.00018673567345485427,-0.10507364647037133
EURJPYm,long,11:00,19:00,8,21,0.6190476190476191,-0.00033713956904923343,-0.10512000006868896
CADJPYm,long,10:00,19:00,9,21,0.5238095238095238,-0.0003965107206173584,-0.1051274092963516
GBPAUDm,short,05:00,08:00,3,17,0.47058823529411764,-4.3159879490069515e-05,-0.10516145746202053
EURJPYm,long,03:30,13:30,10,17,0.5882352941176471,-0.0002464511437976563,-0.10526505337892489
CADCHFm,short,09:30,21:30,12,21,0.47619047619047616,-0.00015917340180670374,-0.10530097114055187
GBPNZDm,short,03:00,14:00,11,17,0.5294117647058824,-0.00034431151681810863,-0.10536220154092166
NZDUSDm,short,13:30,20:30,7,21,0.5714285714285714,-0.00019072997317752825,-0.10541662693065376
NZDUSDm,short,22:00,06:00,8,16,0.5625,-0.0002719915151378494,-0.10541850051409281
USDCADm,long,01:00,07:00,6,17,0.47058823529411764,-7.223289535056895e-05,-0.1054376583616496
GBPUSDm,long,18:00,03:00,9,22,0.45454545454545453,-0.00019610240636864097,-0.10549477639432499
CADJPYm,long,03:00,14:00,11,17,0.47058823529411764,-0.00025698177769929503,-0.10549915146722638
NZDUSDm,short,21:00,04:00,7,22,0.45454545454545453,-0.00032387730569039284,-0.10549999726477965
CHFJPYm,short,22:00,01:00,3,22,0.45454545454545453,-0.0002518461909879814,-0.10550891001838107
EURUSDm,long,21:30,05:30,8,22,0.36363636363636365,-0.00022235045291320885,-0.10550892203739716
NZDUSDm,short,05:00,11:00,6,17,0.47058823529411764,-0.00024590637863037786,-0.10553855720826064
EURUSDm,short,04:00,15:00,11,17,0.5294117647058824,-8.478478646539064e-05,-0.10554613576789923
EURUSDm,short,00:30,10:30,10,17,0.5294117647058824,-6.574182052099247e-05,-0.1055619892747218
NZDCADm,short,18:00,03:00,9,22,0.5,-0.00021470093692595022,-0.10556570967929861
EURJPYm,long,14:30,18:30,4,21,0.6190476190476191,-0.00019447408425329643,-0.10561317181301534
AUDJPYm,long,15:00,18:00,3,21,0.5238095238095238,-0.00013627165559496252,-0.10561550668681798
CADCHFm,short,18:00,00:00,6,22,0.4090909090909091,-0.00022231539415781766,-0.10562924436448093
AUDUSDm,short,04:30,14:30,10,17,0.5294117647058824,-0.00018251233604180695,-0.1056691077747175
GBPJPYm,short,01:00,10:00,9,17,0.35294117647058826,-0.00011134199335386031,-0.10567670458388324
AUDNZDm,long,21:30,05:30,8,22,0.5,-0.00011223697976557935,-0.10570405720455016
XAUUSDm,short,14:30,18:30,4,21,0.47619047619047616,-0.0005781080437277625,-0.10570969414047185
NZDCHFm,long,03:00,15:00,12,17,0.5294117647058824,-0.0003365324456948226,-0.10573535778379975
EURJPYm,long,12:30,19:30,7,21,0.5714285714285714,-0.00025469229567407804,-0.1057624316510865
XAUUSDm,short,20:00,05:00,9,22,0.45454545454545453,-0.0013301191168348626,-0.10576297975137297
CHFJPYm,long,20:30,01:30,5,22,0.36363636363636365,-0.00027578421662675245,-0.10578442062335454
AUDJPYm,short,21:00,01:00,4,22,0.4090909090909091,-0.0001954743678267773,-0.10579169196957174
AUDCHFm,long,15:00,21:00,6,21,0.47619047619047616,-0.00017315262985727128,-0.10581732805569471
NZDCADm,short,00:30,08:30,8,17,0.29411764705882354,-0.00010619308272710826,-0.10585616243672395
JP225m,short,13:00,22:00,9,21,0.5238095238095238,-0.0010366303632620962,-0.10588762291533574
GBPJPYm,long,15:00,18:00,3,21,0.42857142857142855,-0.00012567356529617633,-0.10589699429899192
AUDNZDm,short,04:00,12:00,8,17,0.5294117647058824,-0.0002725784637080581,-0.10592440142682058
CHFJPYm,long,11:00,21:00,10,21,0.5238095238095238,-0.0003393626859909856,-0.10592513201366102
USDCHFm,long,02:30,05:30,3,22,0.6363636363636364,-0.00010498547450655425,-0.10592544888120921
EURCADm,long,14:00,21:00,7,21,0.5714285714285714,-0.0001098314158761199,-0.10595569177938866
NZDUSDm,long,03:30,13:30,10,17,0.47058823529411764,-0.0004080997623061797,-0.10598593489528751
JP225m,short,15:00,18:00,3,21,0.38095238095238093,-0.0007041430831852826,-0.10600894058846426
AUDCHFm,long,16:00,19:00,3,22,0.45454545454545453,-0.00013823580490763515,-0.1060206881243582
GBPAUDm,short,00:30,05:30,5,22,0.4090909090909091,-6.94658847810587e-05,-0.1060326504627489
USDJPYm,long,16:30,19:30,3,22,0.45454545454545453,-0.0001209878129261119,-0.10603649860896569
GBPCHFm,short,18:30,05:30,11,22,0.36363636363636365,-0.0003650781357965019,-0.10603655064803781
EURCADm,short,03:30,15:30,12,17,0.4117647058823529,-8.037518045122548e-05,-0.1060777271541368
NZDCADm,long,17:00,21:00,4,22,0.5,-0.00013853173168994188,-0.10608237476045154
GBPNZDm,long,22:00,07:00,9,17,0.7058823529411765,-0.00019667421552993814,-0.10611808162067031
USDCADm,long,23:00,07:00,8,17,0.47058823529411764,-0.00012542987729903751,-0.10612206301934121
GBPCHFm,short,20:00,05:00,9,22,0.3181818181818182,-0.0003388358676000996,-0.10613223276573713
XAUUSDm,long,07:00,15:00,8,21,0.3333333333333333,-0.0005497265828875179,-0.10615091658018729
GBPAUDm,long,10:30,17:30,7,21,0.5714285714285714,-0.00018858472001777267,-0.10620302950678173
EURNZDm,long,01:30,11:30,10,17,0.47058823529411764,-0.0002507367712019866,-0.10620733089693382
EURCADm,long,03:30,11:30,8,17,0.47058823529411764,-6.0934715543170725e-05,-0.10623091611451656
NZDUSDm,short,22:30,09:30,11,17,0.35294117647058826,-0.00021989915345517615,-0.10626043176829347
JP225m,short,16:30,23:30,7,22,0.5,-0.0008240355404342856,-0.10630084600407134
EURGBPm,short,20:30,05:30,9,22,0.45454545454545453,-0.00011561207623509634,-0.10630213780566514
CHFJPYm,long,21:00,02:00,5,22,0.36363636363636365,-0.0002534143613551065,-0.10631724950431526
AUDCHFm,long,12:30,19:30,7,21,0.47619047619047616,-0.00018722861068141183,-0.1063177006029205
AUDUSDm,short,01:30,11:30,10,17,0.47058823529411764,-0.00018667867473404554,-0.10633771962492733
EURCADm,short,09:30,20:30,11,21,0.5238095238095238,-0.00011588854031463074,-0.10635322496622619
AUDCADm,long,04:00,08:00,4,17,0.47058823529411764,-5.486514936763713e-05,-0.106358543385311
CHFJPYm,short,16:00,21:00,5,22,0.45454545454545453,-0.00020115576470997227,-0.10635888142621673
XAUUSDm,short,19:30,04:30,9,22,0.5,-0.001305876799735084,-0.10636356929213352
NZDCADm,long,15:00,00:00,9,21,0.47619047619047616,-0.00022888727726411994,-0.10640831470711436
EURJPYm,long,11:30,14:30,3,21,0.42857142857142855,-9.579664701274412e-05,-0.10642147135125062
EURCHFm,short,18:30,01:30,7,22,0.2727272727272727,-0.00024146192237694782,-0.10646055104062307
USDCHFm,short,19:30,03:30,8,22,0.36363636363636365,-0.00044800941019805686,-0.10657709887305752
AUDUSDm,long,01:00,12:00,11,17,0.4117647058823529,-0.00018034430091945763,-0.10657730681488073
EURJPYm,short,17:30,05:30,12,22,0.4090909090909091,-0.0002361730132540048,-0.10658446089085682
EURJPYm,long,11:30,17:30,6,21,0.47619047619047616,-0.00020820149481291886,-0.10659051035245277
GBPAUDm,short,00:00,05:00,5,22,0.4090909090909091,-6.794297065395356e-05,-0.10664412064445901
EURJPYm,long,06:30,14:30,8,21,0.42857142857142855,-0.00020977512522472652,-0.10665288714372134
CHFJPYm,long,20:00,02:00,6,22,0.45454545454545453,-0.0002835866734931393,-0.10666194188569735
GBPCHFm,long,10:30,19:30,9,21,0.5714285714285714,-0.0001714238472993456,-0.1066691496305453
AUDUSDm,long,09:30,15:30,6,21,0.5238095238095238,-0.00016132164334781623,-0.10668336774829987
XAUUSDm,short,16:30,02:30,10,22,0.4090909090909091,-0.0012955935592812893,-0.10671902268708128
USDCHFm,long,17:30,00:30,7,22,0.5,-0.0004067692346498514,-0.10675743518991077
CADCHFm,short,03:30,06:30,3,17,0.4117647058823529,-8.446813905269193e-05,-0.10677018951882106
GBPCADm,long,08:00,19:00,11,21,0.42857142857142855,-0.00010365952064567542,-0.1068046618299937
GBPJPYm,long,02:00,14:00,12,17,0.5294117647058824,-0.00026896444325372085,-0.10680894190426753
EURCADm,long,10:00,20:00,10,21,0.5238095238095238,-0.00010074165761229199,-0.10681884812470317
GBPCADm,long,18:00,00:00,6,22,0.5454545454545454,-0.00019568461211067246,-0.10687444120616506
AUDNZDm,short,00:00,07:00,7,17,0.5294117647058824,-4.245063097171856e-05,-0.10691004868841031
USDCADm,long,00:00,04:00,4,22,0.2727272727272727,-8.395495432494271e-05,-0.10691733680436129
USDJPYm,long,16:30,01:30,9,22,0.45454545454545453,-0.000371127897049585,-0.1069256420984095
EURJPYm,long,06:30,13:30,7,21,0.42857142857142855,-0.00019584869648250146,-0.10693245760011198
EURCHFm,long,08:30,20:30,12,21,0.42857142857142855,-0.0001345090394589161,-0.10695244223641723
GBPJPYm,long,07:00,16:00,9,21,0.47619047619047616,-0.0003563699088821947,-0.10696055416085595
NZDCADm,long,17:00,02:00,9,22,0.5,-0.00025664403042019945,-0.10697054607359999
XAUUSDm,short,00:00,09:00,9,17,0.4117647058823529,-0.0005875965036253175,-0.1069753835516449
USDJPYm,long,08:00,14:00,6,21,0.47619047619047616,-0.00020792366015034836,-0.10697880539749934
EURJPYm,long,13:00,20:00,7,21,0.5238095238095238,-0.00026107497950405575,-0.1069817461012322
EURUSDm,long,19:30,03:30,8,22,0.4090909090909091,-0.00023458175505976705,-0.10701291013585042
GBPCADm,short,04:30,15:30,11,17,0.47058823529411764,-8.972168671318285e-05,-0.10704059795536826
GBPCADm,short,15:30,18:30,3,21,0.47619047619047616,-8.44996856761028e-05,-0.10713476204900249
AUDCADm,short,02:00,12:00,10,17,0.5294117647058824,-0.00020455654349725666,-0.10718551463912368
NZDUSDm,long,23:30,10:30,11,17,0.4117647058823529,-0.00025656496335113447,-0.10719387736538194
GBPJPYm,short,20:30,01:30,5,22,0.4090909090909091,-0.00019257170334404178,-0.10722902138979283
EURAUDm,long,01:30,13:30,12,17,0.47058823529411764,-0.0001818389265438527,-0.10724189716841513
AUDNZDm,short,19:00,22:00,3,22,0.4090909090909091,-6.71941321305329e-05,-0.1072710651013238
GBPCHFm,short,17:00,04:00,11,22,0.22727272727272727,-0.00036150773479042106,-0.10728843364239846
AUDJPYm,short,00:30,12:30,12,17,0.35294117647058826,-0.00029457542538366985,-0.10729222580340861
USDJPYm,long,17:00,20:00,3,22,0.5,-0.00015103167911731556,-0.1072955448936179
AUDCHFm,long,15:30,20:30,5,21,0.5238095238095238,-0.00016174005520071277,-0.1073530533842367
EURJPYm,long,19:30,01:30,6,22,0.5909090909090909,-0.0001971502452760383,-0.10736695852873293
NZDUSDm,short,19:30,05:30,10,22,0.5,-0.0003927828250691921,-0.10740191578001423
EURNZDm,long,23:30,09:30,10,17,0.47058823529411764,-0.0001452426149002468,-0.10745959863417216
AUDNZDm,short,21:00,04:00,7,22,0.4090909090909091,-0.00011830722152202138,-0.10750191752309886
AUDJPYm,long,04:00,15:00,11,17,0.5294117647058824,-0.0003990101880172509,-0.10756778001832472
GBPUSDm,long,18:30,02:30,8,22,0.36363636363636365,-0.00019642508745002968,-0.10758347348898313
AUDCHFm,short,22:30,07:30,9,17,0.23529411764705882,-0.0002917163181497716,-0.10760116272450777
US30m,long,16:30,19:30,3,22,0.45454545454545453,-0.0001827840914887942,-0.10760820737741246
JP225m,short,09:00,13:00,4,21,0.47619047619047616,-0.0009089978120489317,-0.10761475103658458
CADJPYm,long,10:00,21:00,11,21,0.47619047619047616,-0.00042851889024285943,-0.10764208670161139
AUDCHFm,short,20:30,07:30,11,17,0.35294117647058826,-0.00031322651807494205,-0.10764389843086235
NZDJPYm,short,04:00,11:00,7,17,0.5294117647058824,-0.0002698409769792333,-0.1076522634430884
NZDCADm,long,19:00,02:00,7,22,0.5,-0.000211999034806353,-0.10769477603688968
GBPCHFm,short,21:00,05:00,8,22,0.22727272727272727,-0.00031613825513138476,-0.10769706288261996
JP225m,long,20:30,05:30,9,22,0.45454545454545453,-0.0007963889498193401,-0.10772471340074273
USDCHFm,short,20:30,05:30,9,22,0.2727272727272727,-0.00047329284769844464,-0.10774488976766138
AUDCADm,short,02:00,10:00,8,17,0.47058823529411764,-0.00011435619710844938,-0.1077475052508453
EURJPYm,long,12:30,17:30,5,21,0.47619047619047616,-0.0001868748139622198,-0.10777152951037694
EURUSDm,short,09:00,20:00,11,21,0.5238095238095238,-0.00014698663131935423,-0.10778704217474304
AUDJPYm,short,02:00,13:00,11,17,0.4117647058823529,-0.0003136941924690157,-0.10779537110671729
AUDCHFm,long,21:30,07:30,10,17,0.5294117647058824,-0.0003145360057885591,-0.10780215728126878
NZDJPYm,long,04:00,13:00,9,17,0.4117647058823529,-0.0004270259088416609,-0.1078159682677888
AUDJPYm,long,02:30,07:30,5,17,0.47058823529411764,-9.002932068602248e-05,-0.10783865564096184
EURCHFm,long,17:00,00:00,7,22,0.5,-0.0001895832569704314,-0.1078594705482557
GBPAUDm,short,07:00,12:00,5,21,0.42857142857142855,-0.0001333261102931038,-0.10786100069947652
AUDJPYm,long,00:30,03:30,3,22,0.5,-7.973304724470327e-05,-0.10789617643496532
NZDUSDm,long,03:30,14:30,11,17,0.47058823529411764,-0.00037721557777653194,-0.1078971585579727
CHFJPYm,short,00:00,03:00,3,22,0.45454545454545453,-0.00014127793004790635,-0.10790684494681496
GBPNZDm,long,07:00,10:00,3,21,0.5238095238095238,-0.00010562496405373219,-0.10793251722032275
JP225m,short,20:30,07:30,11,17,0.5294117647058824,-0.0009428337796133804,-0.10795654415322868
GBPCHFm,long,04:30,09:30,5,17,0.47058823529411764,-4.2879172555187716e-05,-0.10802468912823165
CADCHFm,long,06:30,17:30,11,17,0.47058823529411764,-0.00019322434594623087,-0.10807167734140599
EURCHFm,long,21:00,00:00,3,22,0.5454545454545454,-0.00015976396233729562,-0.1080990374344087
GBPCADm,short,02:30,06:30,4,17,0.5882352941176471,-5.7309266966804637e-05,-0.10811007881255232
GBPCADm,long,09:30,14:30,5,21,0.5238095238095238,-5.333969193597533e-05,-0.10811862566682208
JP225m,long,17:00,20:00,3,22,0.5454545454545454,-0.0005420544544995172,-0.10819254653795907
EURGBPm,long,14:30,17:30,3,21,0.38095238095238093,-5.6401333709297985e-05,-0.10820626457117492
EURNZDm,short,13:30,00:30,11,21,0.47619047619047616,-0.00019655312396114688,-0.10825148465071022
GBPAUDm,long,05:00,17:00,12,17,0.47058823529411764,-0.00020193196396465257,-0.10826210613158484
AUDCADm,long,02:30,14:30,12,17,0.4117647058823529,-0.00024550932287188546,-0.10830005755158276
US30m,short,17:30,20:30,3,22,0.5454545454545454,-0.00016024520017323066,-0.10830347735196606
GBPCHFm,long,08:30,18:30,10,21,0.5714285714285714,-0.00019005410053730262,-0.10831493157141825
CADJPYm,long,03:00,11:00,8,17,0.5294117647058824,-0.00012435531968435214,-0.10832631777636396
EURGBPm,long,22:30,02:30,4,22,0.36363636363636365,-0.00010543920331144676,-0.10836963202980138
AUDNZDm,short,03:00,11:00,8,17,0.47058823529411764,-0.00025263098737439644,-0.10836969698933085
EURCHFm,long,19:00,00:00,5,22,0.6363636363636364,-0.00017401523363408066,-0.1083898225953167
AUDCHFm,long,12:00,18:00,6,21,0.42857142857142855,-0.00017137055902067248,-0.10843029996823769
